session,bar_ix,headline,company,granular_sector,sector,sentiment,sentiment_score,confidence
210,50,Ixenix Technologies announces breakthrough in enterprise software,Ixenix,Technologies,Technology,buy,0.6,0.6159
210,63,Crevex Labs revises long-term strategy with focus on precision manufacturing,Crevex,Labs,Healthcare,buy,0.1549,0.8199
210,65,Ulvyn Microchips faces regulatory review of enterprise software practices,Ulvyn,Microchips,Technology,sell,-0.5548,0.576
210,69,Ulvyn Microchips secures $320M contract with a global retailer,Ulvyn,Microchips,Technology,buy,0.9346,0.9471
210,78,Crevex Labs secures $650M contract with a national infrastructure agency,Crevex,Labs,Healthcare,buy,0.9313,0.9424
210,90,Ulvyn Microchips secures $500M contract with an international consortium,Ulvyn,Microchips,Technology,buy,0.9236,0.9335
210,98,Ulvyn Microchips delays product launch in cloud infrastructure segment,Ulvyn,Microchips,Technology,sell,-0.9128,0.9236
211,54,Halven Investments reports 7% decline in operating income,Halven,Investments,Finance,sell,-0.9671,0.9743
211,57,"Relvos Biosciences reports strong demand in Southeast Asia, raises outlook",Relvos,Biosciences,Healthcare,buy,0.9347,0.9513
211,57,Relvos Biosciences reports 3% increase in customer acquisition,Relvos,Biosciences,Healthcare,buy,0.9342,0.9492
211,67,Talvix Holdings sees 3% margin improvement in latest quarter,Talvix,Holdings,Finance,buy,0.9363,0.9562
211,68,Halven Investments reports 18% decline in operating income,Halven,Investments,Finance,sell,-0.9671,0.9743
211,84,Talvix Holdings signs multi-year partnership with a national infrastructure agency,Talvix,Holdings,Finance,buy,0.9137,0.9237
211,87,Talvix Holdings begins scheduled maintenance of wireless connectivity systems,Talvix,Holdings,Finance,buy,0.1044,0.8675
211,92,Relvos Biosciences secures $180M contract with a national infrastructure agency,Relvos,Biosciences,Healthcare,buy,0.9332,0.9465
211,96,Halvix Holdings to present at Capital Markets Day,Halvix,Holdings,Finance,sell,-0.0016,0.9489
211,98,Halvix Holdings faces regulatory review of digital payments practices,Halvix,Holdings,Finance,sell,-0.5482,0.5677
212,50,Frelol Software expands operations into Scandinavia markets,Frelol,Software,Technology,buy,0.626,0.6357
212,53,Volval Devices Chief Operating Officer addresses investor concerns in open letter,Volval,Devices,Technology,sell,-0.1414,0.7793
212,54,Talvix Holdings files for regulatory approval of new data analytics offering,Talvix,Holdings,Finance,buy,0.0878,0.8693
212,57,Halvax Networks secures $50M contract with a national infrastructure agency,Halvax,Networks,Technology,buy,0.9323,0.9437
212,63,Volval Devices delays product launch in wireless connectivity segment,Volval,Devices,Technology,sell,-0.8491,0.8653
212,68,Halvax Networks signs multi-year partnership with a leading cloud platform,Halvax,Networks,Technology,buy,0.9289,0.9409
212,70,Halvax Networks begins scheduled maintenance of wireless connectivity systems,Halvax,Networks,Technology,buy,0.0905,0.8799
212,71,Frelol Software reports 20% decline in operating income,Frelol,Software,Technology,sell,-0.9672,0.9751
212,75,Halvax Networks announces $5.7B share buyback program,Halvax,Networks,Technology,buy,0.0501,0.8896
212,80,Volval Devices revises long-term strategy with focus on enterprise software,Volval,Devices,Technology,buy,0.1311,0.8462
212,90,Talvix Holdings secures $800M contract with an international consortium,Talvix,Holdings,Finance,buy,0.906,0.9152
213,56,Jorvix Diagnostics faces class action over cloud infrastructure service disruption,Jorvix,Diagnostics,Healthcare,sell,-0.9472,0.9574
213,79,Nerval Biopharma launches next-generation precision manufacturing platform,Nerval,Biopharma,Healthcare,buy,0.4131,0.5671
213,83,Jorvix Diagnostics confirms participation in Capital Markets Day,Jorvix,Diagnostics,Healthcare,buy,0.3376,0.6456
213,85,Jorvix Diagnostics delays product launch in supply chain optimization segment,Jorvix,Diagnostics,Healthcare,sell,-0.9372,0.9459
213,89,Orevov Solutions warns of supply chain disruptions affecting Central Europe operations,Orevov,Solutions,Industrials,sell,-0.9403,0.9549
214,52,Wyrnor Solutions secures $800M contract with a multinational manufacturer,Wyrnor,Solutions,Industrials,buy,0.9283,0.9375
214,53,Strynal Industries begins scheduled maintenance of enterprise software systems,Strynal,Industries,Industrials,buy,0.0388,0.9088
214,58,Wyrnor Solutions reports 18% decline in operating income,Wyrnor,Solutions,Industrials,sell,-0.9668,0.9746
214,59,Jorvis Fuels secures $400M contract with a multinational manufacturer,Jorvis,Fuels,Energy,buy,0.9252,0.9358
214,66,Strynal Industries reports 8% increase in customer acquisition,Strynal,Industries,Industrials,buy,0.9355,0.9513
214,72,Jorvis Fuels files routine patent applications in enterprise software,Jorvis,Fuels,Energy,sell,-0.0196,0.9406
214,75,Strynal Industries files for regulatory approval of new precision manufacturing offering,Strynal,Industries,Industrials,buy,0.1483,0.8156
214,91,Jorvis Fuels secures $320M contract with a leading cloud platform,Jorvis,Fuels,Energy,buy,0.9349,0.9463
214,92,Talvep Computing announces significant capital expenditure plan for Central Europe,Talvep,Computing,Technology,buy,0.8452,0.8607
214,99,Wyrnor Solutions secures $650M contract with a national infrastructure agency,Wyrnor,Solutions,Industrials,buy,0.9356,0.9471
215,52,Xovol Goods withdraws from Middle East market citing unfavorable conditions,Xovol,Goods,Consumer Goods,sell,-0.9556,0.9648
215,57,Frelex Outlets Chief Strategy Officer addresses investor concerns in open letter,Frelex,Outlets,Consumer Goods,sell,-0.0758,0.8403
215,66,Xovol Goods secures $50M contract with an international consortium,Xovol,Goods,Consumer Goods,buy,0.934,0.9449
215,67,Joval Brands sees mixed results in wireless connectivity pilot program,Joval,Brands,Consumer Goods,sell,-0.9348,0.9556
216,52,Calvos Genomics CTO addresses investor concerns in open letter,Calvos,Genomics,Healthcare,sell,-0.1248,0.7857
216,53,Nerval Biopharma files for regulatory approval of new digital payments offering,Nerval,Biopharma,Healthcare,buy,0.0707,0.89
216,55,Nerval Biopharma reports unexpected decline in Asia Pacific revenue,Nerval,Biopharma,Healthcare,sell,-0.9563,0.9737
216,57,Nerval Biopharma explores strategic alternatives for digital payments unit,Nerval,Biopharma,Healthcare,buy,0.3168,0.6676
216,69,Nerval Biopharma expands operations into Latin America markets,Nerval,Biopharma,Healthcare,buy,0.7482,0.7586
216,94,Grevon Biotech files for regulatory approval of new process automation offering,Grevon,Biotech,Healthcare,buy,0.213,0.7526
216,99,Xovol Goods completes planned facility upgrade in Southeast Asia,Xovol,Goods,Consumer Goods,buy,0.9012,0.9142
217,53,Urvel Grid sees 20% drop in new customer orders this quarter,Urvel,Grid,Energy,sell,-0.9674,0.9756
217,55,Kelvik Power opens new office in North America,Kelvik,Power,Energy,buy,0.3163,0.6587
217,56,Yorven Labs secures $180M contract with a major logistics provider,Yorven,Labs,Healthcare,buy,0.9377,0.9515
217,57,Urvel Grid loses key contract in North America to competitor,Urvel,Grid,Energy,sell,-0.9459,0.9615
217,61,Nerven Grid announces $4.1B share buyback program,Nerven,Grid,Energy,buy,0.069,0.8937
217,66,Nerven Grid secures $50M contract with an international consortium,Nerven,Grid,Energy,buy,0.921,0.9311
217,67,Yorven Labs opens new office in Asia Pacific,Yorven,Labs,Healthcare,buy,0.4296,0.5462
217,69,Kelvik Power files for regulatory approval of new process automation offering,Kelvik,Power,Energy,buy,0.2454,0.7132
217,72,Yorven Labs launches next-generation supply chain optimization platform,Yorven,Labs,Healthcare,buy,0.172,0.8114
217,76,Nerven Grid misses quarterly revenue estimates by 10%,Nerven,Grid,Energy,sell,-0.9415,0.9541
217,76,Kelvik Power reports unexpected decline in Middle East revenue,Kelvik,Power,Energy,sell,-0.9488,0.9699
217,85,Yorven Labs faces regulatory review of wireless connectivity practices,Yorven,Labs,Healthcare,sell,-0.6247,0.6476
217,85,Kelvik Power launches next-generation renewable storage platform,Kelvik,Power,Energy,buy,0.3507,0.6315
217,86,Kelvik Power launches next-generation cloud infrastructure platform,Kelvik,Power,Energy,buy,0.2685,0.7137
217,92,Nerven Grid secures $50M contract with an international consortium,Nerven,Grid,Energy,buy,0.921,0.9311
218,53,Ilval Financial faces class action over digital payments service disruption,Ilval,Financial,Finance,sell,-0.9147,0.9262
218,54,Plevum Partners begins scheduled maintenance of data analytics systems,Plevum,Partners,Finance,buy,0.0741,0.9
218,56,Wrelal Financial completes planned facility upgrade in Asia Pacific,Wrelal,Financial,Finance,buy,0.8506,0.863
218,57,Wrelal Financial faces class action over process automation service disruption,Wrelal,Financial,Finance,sell,-0.9243,0.9351
218,61,Krevan Investments files for regulatory approval of new process automation offering,Krevan,Investments,Finance,buy,0.1149,0.8441
218,82,Ilval Financial secures $500M contract with a major logistics provider,Ilval,Financial,Finance,buy,0.9385,0.9528
218,91,Plevum Partners reports 8% decline in operating income,Plevum,Partners,Finance,sell,-0.9665,0.9745
218,99,Wrelal Financial sees 25% margin improvement in latest quarter,Wrelal,Financial,Finance,buy,0.9367,0.9563
219,51,Jorvis Fuels to present at Corporate Strategy Symposium,Jorvis,Fuels,Energy,buy,0.0331,0.934
219,51,Zrovov Advisors misses quarterly revenue estimates by 10%,Zrovov,Advisors,Finance,sell,-0.9422,0.9546
219,53,"Strynal Industries reports record quarterly revenue, up 15% year-over-year",Strynal,Industries,Industrials,buy,0.9381,0.9577
219,54,Zrovov Advisors secures $500M contract with a global retailer,Zrovov,Advisors,Finance,buy,0.9299,0.9411
220,56,Arnos Marketplace announces significant capital expenditure plan for Asia Pacific,Arnos,Marketplace,Consumer Goods,buy,0.893,0.909
220,62,Wyrnik Sciences secures $500M contract with a top-tier research institute,Wyrnik,Sciences,Healthcare,buy,0.9267,0.9368
220,66,Wyrnik Sciences board meeting to discuss major strategic initiative,Wyrnik,Sciences,Healthcare,buy,0.0432,0.9177
220,69,Arnos Marketplace signs multi-year partnership with a national infrastructure agency,Arnos,Marketplace,Consumer Goods,buy,0.9185,0.9284
220,76,"Frelis Genomics reports record quarterly revenue, up 3% year-over-year",Frelis,Genomics,Healthcare,buy,0.9385,0.9579
220,94,Wyrnik Sciences revises long-term strategy with focus on data analytics,Wyrnik,Sciences,Healthcare,buy,0.1227,0.8548
220,94,Frelis Genomics delays product launch in data analytics segment,Frelis,Genomics,Healthcare,sell,-0.7097,0.7317
220,97,Frelis Genomics recalls products in process automation line due to quality concerns,Frelis,Genomics,Healthcare,sell,-0.9587,0.9665
221,55,Dralol Computing announces breakthrough in wireless connectivity,Dralol,Computing,Technology,buy,0.5465,0.563
221,67,Dralol Computing faces regulatory review of data analytics practices,Dralol,Computing,Technology,sell,-0.1102,0.8211
221,70,Volval Devices reports rising costs pressuring margins in renewable storage,Volval,Devices,Technology,sell,-0.8065,0.8922
222,56,Xelvol Biotech announces $3.8B share buyback program,Xelvol,Biotech,Healthcare,buy,0.1024,0.8531
222,58,Xelvol Biotech explores strategic alternatives for cloud infrastructure unit,Xelvol,Biotech,Healthcare,buy,0.3516,0.6314
222,70,Xelvol Biotech announces significant capital expenditure plan for Europe,Xelvol,Biotech,Healthcare,buy,0.8689,0.8874
222,72,Wyrnik Sciences revises long-term strategy with focus on data analytics,Wyrnik,Sciences,Healthcare,buy,0.1227,0.8548
222,80,Xelvol Biotech sees 3% drop in new customer orders this quarter,Xelvol,Biotech,Healthcare,sell,-0.9665,0.975
222,85,Wyrnik Sciences reports rising costs pressuring margins in digital payments,Wyrnik,Sciences,Healthcare,sell,-0.9282,0.9567
222,91,Kelvik Power reports 12% decline in operating income,Kelvik,Power,Energy,sell,-0.9671,0.9749
223,79,Holtum Asset Group launches next-generation automated logistics platform,Holtum,Asset Group,Finance,buy,0.2847,0.6986
223,80,Krevan Investments warns of supply chain disruptions affecting Latin America operations,Krevan,Investments,Finance,sell,-0.944,0.9584
223,85,Arnos Marketplace reports rising costs pressuring margins in process automation,Arnos,Marketplace,Consumer Goods,sell,-0.9442,0.9668
223,89,Creven Securities names new head of precision manufacturing division,Creven,Securities,Finance,buy,0.0166,0.9101
223,91,Holtum Asset Group publishes annual sustainability report,Holtum,Asset Group,Finance,sell,-0.0008,0.9407
223,97,Creven Securities confirms participation in Emerging Markets Forum,Creven,Securities,Finance,buy,0.8366,0.8437
223,99,Arnos Marketplace faces class action over enterprise software service disruption,Arnos,Marketplace,Consumer Goods,sell,-0.9312,0.9438
224,58,Plevep Power loses key contract in Middle East to competitor,Plevep,Power,Energy,sell,-0.9292,0.9538
224,62,Plevep Power signs multi-year partnership with a leading cloud platform,Plevep,Power,Energy,buy,0.9229,0.9331
224,63,Zelval Energy secures $320M contract with a leading cloud platform,Zelval,Energy,Energy,buy,0.9366,0.9487
224,67,Plevep Power wins industry award for excellence in process automation,Plevep,Power,Energy,buy,0.9276,0.9397
224,72,Zelval Energy opens new office in Asia Pacific,Zelval,Energy,Energy,buy,0.2897,0.6878
224,82,Talvep Computing sees 3% margin improvement in latest quarter,Talvep,Computing,Technology,buy,0.9376,0.9571
224,85,Plevep Power files routine patent applications in enterprise software,Plevep,Power,Energy,sell,-0.0308,0.9305
224,91,Zelval Energy files routine patent applications in cloud infrastructure,Zelval,Energy,Energy,sell,-0.1146,0.8449
224,93,Talvep Computing sees mixed results in cloud infrastructure pilot program,Talvep,Computing,Technology,sell,-0.9401,0.9595
224,99,"Zelval Energy reports strong demand in Southeast Asia, raises outlook",Zelval,Energy,Energy,buy,0.9312,0.9491
225,51,Talvep Computing sees mixed results in enterprise software pilot program,Talvep,Computing,Technology,sell,-0.9424,0.962
225,52,Talvep Computing recalls products in precision manufacturing line due to quality concerns,Talvep,Computing,Technology,sell,-0.9619,0.9693
225,55,Talvep Computing secures $500M contract with a major logistics provider,Talvep,Computing,Technology,buy,0.9376,0.9511
225,73,Dralol Computing to host investor day focused on digital payments strategy,Dralol,Computing,Technology,buy,0.084,0.8941
225,77,Dralol Computing completes planned facility upgrade in North America,Dralol,Computing,Technology,buy,0.8701,0.8831
225,82,Talvep Computing Chief Operating Officer steps down unexpectedly citing personal reasons,Talvep,Computing,Technology,sell,-0.884,0.8931
225,89,Dralol Computing faces regulatory review of precision manufacturing practices,Dralol,Computing,Technology,sell,-0.1734,0.7449
225,96,Talvep Computing announces breakthrough in cloud infrastructure,Talvep,Computing,Technology,buy,0.6388,0.6547
225,97,Dralol Computing lowers full-year guidance amid softening demand,Dralol,Computing,Technology,sell,-0.9558,0.9685
226,52,Jovik Asset Group completes planned facility upgrade in Central Europe,Jovik,Asset Group,Finance,buy,0.8088,0.8224
226,60,Plevep Power opens new office in Europe,Plevep,Power,Energy,buy,0.1991,0.7791
226,60,Jovik Asset Group completes planned facility upgrade in Asia Pacific,Jovik,Asset Group,Finance,buy,0.8593,0.8722
